seed,checkpoint,device,image_id,inference_seconds
44,checkpoint_final.pth,cuda,liver_0648,0.083940
44,checkpoint_final.pth,cuda,liver_0649,0.084250
44,checkpoint_final.pth,cuda,liver_0650,0.085384
44,checkpoint_final.pth,cuda,liver_0651,0.084942
44,checkpoint_final.pth,cuda,liver_0652,0.085388
44,checkpoint_final.pth,cuda,liver_0653,0.085402
44,checkpoint_final.pth,cuda,liver_0654,0.084900
44,checkpoint_final.pth,cuda,liver_0655,0.084937
44,checkpoint_final.pth,cuda,liver_0656,0.087716
44,checkpoint_final.pth,cuda,liver_0657,0.172789
44,checkpoint_final.pth,cuda,liver_0658,0.085797
44,checkpoint_final.pth,cuda,liver_0659,0.085155
44,checkpoint_final.pth,cuda,liver_0660,0.166173
44,checkpoint_final.pth,cuda,liver_0661,0.164865
44,checkpoint_final.pth,cuda,liver_0662,0.085678
44,checkpoint_final.pth,cuda,liver_0663,0.086113
44,checkpoint_final.pth,cuda,liver_0664,0.165705
44,checkpoint_final.pth,cuda,liver_0665,0.163168
44,checkpoint_final.pth,cuda,liver_0666,0.162299
44,checkpoint_final.pth,cuda,liver_0667,0.163131
44,checkpoint_final.pth,cuda,liver_0668,0.163413
44,checkpoint_final.pth,cuda,liver_0669,0.163919
44,checkpoint_final.pth,cuda,liver_0670,0.162672
44,checkpoint_final.pth,cuda,liver_0671,0.083183
44,checkpoint_final.pth,cuda,liver_0672,0.162336
44,checkpoint_final.pth,cuda,liver_0673,0.163114
44,checkpoint_final.pth,cuda,liver_0674,0.162493
44,checkpoint_final.pth,cuda,liver_0675,0.163621
44,checkpoint_final.pth,cuda,liver_0676,0.085036
44,checkpoint_final.pth,cuda,liver_0677,0.085442
44,checkpoint_final.pth,cuda,liver_0678,0.163475
44,checkpoint_final.pth,cuda,liver_0679,0.161396
44,checkpoint_final.pth,cuda,liver_0680,0.083472
44,checkpoint_final.pth,cuda,liver_0681,0.161546
44,checkpoint_final.pth,cuda,liver_0682,0.083358
44,checkpoint_final.pth,cuda,liver_0683,0.083603
44,checkpoint_final.pth,cuda,liver_0684,0.083329
44,checkpoint_final.pth,cuda,liver_0685,0.162380
44,checkpoint_final.pth,cuda,liver_0686,0.111512
44,checkpoint_final.pth,cuda,liver_0687,0.161784
44,checkpoint_final.pth,cuda,liver_0688,0.161769
44,checkpoint_final.pth,cuda,liver_0689,0.162517
44,checkpoint_final.pth,cuda,liver_0690,0.083425
44,checkpoint_final.pth,cuda,liver_0691,0.083265
44,checkpoint_final.pth,cuda,liver_0692,0.084848
44,checkpoint_final.pth,cuda,liver_0693,0.163515
44,checkpoint_final.pth,cuda,liver_0694,0.162021
44,checkpoint_final.pth,cuda,liver_0695,0.161511
44,checkpoint_final.pth,cuda,liver_0696,0.161654
44,checkpoint_final.pth,cuda,liver_0697,0.111383
44,checkpoint_final.pth,cuda,liver_0698,0.162701
44,checkpoint_final.pth,cuda,liver_0699,0.161727
44,checkpoint_final.pth,cuda,liver_0700,0.162405
44,checkpoint_final.pth,cuda,liver_0701,0.161746
